scenario_id,plan_id,year,entity,metric,value,unit
MANDATORY_STRESS,base-v1,2040,finance,cumulative_capex_mln,1790.0,mln
MANDATORY_STRESS,base-v1,,totals,total_cost_mln,12623.14487,mln
MANDATORY_STRESS,base-v1,,totals,pv_total_mln,10215.679288,mln
MANDATORY_STRESS,base-v1,,totals,capex_total_mln,1790.0,mln
MANDATORY_STRESS,base-v1,,totals,procurement_mln,9751.5,mln
MANDATORY_STRESS,base-v1,,totals,reservation_mln,594.0,mln
MANDATORY_STRESS,base-v1,,totals,holding_mln,96.14487,mln
MANDATORY_STRESS,base-v1,,totals,fixed_opex_mln,258.0,mln
MANDATORY_STRESS,base-v1,,totals,demand_total_t,1534.0,t
MANDATORY_STRESS,base-v1,,totals,served_total_t,1450.381,t
MANDATORY_STRESS,base-v1,,totals,shortage_total_t,83.619,t
MANDATORY_STRESS,base-v1,,totals,shortage_critical_t,0.0,t
MANDATORY_STRESS,base-v1,,totals,losses_t,26.619,t
MANDATORY_STRESS,base-v1,,totals,cost_per_served_t_mln,8.70333,mln
MANDATORY_STRESS,base-v1,,totals,pv_per_served_t_mln,7.043445,mln
MANDATORY_STRESS,base-v1,,totals,min_service_level_total,0.881159,share
MANDATORY_STRESS,base-v1,,totals,min_service_level_critical,1.0,share
MANDATORY_STRESS,base-v1,,totals,discount_rate,0.08,
MANDATORY_STRESS,base-v1,,totals,discount_base_year,2035,
MANDATORY_STRESS,base-v1,2039,check:BASE_TOTAL_SERVICE,actual,0.917611,
MANDATORY_STRESS,base-v1,2039,check:BASE_TOTAL_SERVICE,limit,0.97,
MANDATORY_STRESS,base-v1,2039,check:BASE_TOTAL_SERVICE,excess,0.052389,
MANDATORY_STRESS,base-v1,2039,check:BASE_TOTAL_SERVICE,ok,0,bool
MANDATORY_STRESS,base-v1,2039,check:RESERVE_45D,actual,21.345557,
MANDATORY_STRESS,base-v1,2039,check:RESERVE_45D,limit,45.0,
MANDATORY_STRESS,base-v1,2039,check:RESERVE_45D,excess,23.654443,
MANDATORY_STRESS,base-v1,2039,check:RESERVE_45D,ok,0,bool
MANDATORY_STRESS,base-v1,2040,check:BASE_TOTAL_SERVICE,actual,0.881159,
MANDATORY_STRESS,base-v1,2040,check:BASE_TOTAL_SERVICE,limit,0.97,
MANDATORY_STRESS,base-v1,2040,check:BASE_TOTAL_SERVICE,excess,0.088841,
MANDATORY_STRESS,base-v1,2040,check:BASE_TOTAL_SERVICE,ok,0,bool
MANDATORY_STRESS,base-v1,2040,check:RESERVE_45D,actual,0.0,
MANDATORY_STRESS,base-v1,2040,check:RESERVE_45D,limit,45.0,
MANDATORY_STRESS,base-v1,2040,check:RESERVE_45D,excess,45.0,
MANDATORY_STRESS,base-v1,2040,check:RESERVE_45D,ok,0,bool
MANDATORY_STRESS,base-v1,2035,check:BASE_CRITICAL_SERVICE,actual,1.0,
MANDATORY_STRESS,base-v1,2035,check:BASE_CRITICAL_SERVICE,limit,0.99,
MANDATORY_STRESS,base-v1,2035,check:BASE_CRITICAL_SERVICE,excess,0.0,
MANDATORY_STRESS,base-v1,2035,check:BASE_CRITICAL_SERVICE,ok,1,bool
MANDATORY_STRESS,base-v1,2035,check:BASE_TOTAL_SERVICE,actual,1.0,
MANDATORY_STRESS,base-v1,2035,check:BASE_TOTAL_SERVICE,limit,0.97,
MANDATORY_STRESS,base-v1,2035,check:BASE_TOTAL_SERVICE,excess,0.0,
MANDATORY_STRESS,base-v1,2035,check:BASE_TOTAL_SERVICE,ok,1,bool
MANDATORY_STRESS,base-v1,2035,check:EMERGENCY_BASE_STREAK,actual,0.0,
MANDATORY_STRESS,base-v1,2035,check:EMERGENCY_BASE_STREAK,limit,2.0,
MANDATORY_STRESS,base-v1,2035,check:EMERGENCY_BASE_STREAK,excess,0.0,
MANDATORY_STRESS,base-v1,2035,check:EMERGENCY_BASE_STREAK,ok,1,bool
MANDATORY_STRESS,base-v1,2035,check:RESERVE_45D,actual,54.75,
MANDATORY_STRESS,base-v1,2035,check:RESERVE_45D,limit,45.0,
MANDATORY_STRESS,base-v1,2035,check:RESERVE_45D,excess,0.0,
MANDATORY_STRESS,base-v1,2035,check:RESERVE_45D,ok,1,bool
MANDATORY_STRESS,base-v1,2036,check:BASE_CRITICAL_SERVICE,actual,1.0,
MANDATORY_STRESS,base-v1,2036,check:BASE_CRITICAL_SERVICE,limit,0.99,
MANDATORY_STRESS,base-v1,2036,check:BASE_CRITICAL_SERVICE,excess,0.0,
MANDATORY_STRESS,base-v1,2036,check:BASE_CRITICAL_SERVICE,ok,1,bool
MANDATORY_STRESS,base-v1,2036,check:BASE_TOTAL_SERVICE,actual,1.0,
MANDATORY_STRESS,base-v1,2036,check:BASE_TOTAL_SERVICE,limit,0.97,
MANDATORY_STRESS,base-v1,2036,check:BASE_TOTAL_SERVICE,excess,0.0,
MANDATORY_STRESS,base-v1,2036,check:BASE_TOTAL_SERVICE,ok,1,bool
MANDATORY_STRESS,base-v1,2036,check:RESERVE_45D,actual,64.722321,
MANDATORY_STRESS,base-v1,2036,check:RESERVE_45D,limit,45.0,
MANDATORY_STRESS,base-v1,2036,check:RESERVE_45D,excess,0.0,
MANDATORY_STRESS,base-v1,2036,check:RESERVE_45D,ok,1,bool
MANDATORY_STRESS,base-v1,2037,check:BASE_CRITICAL_SERVICE,actual,1.0,
MANDATORY_STRESS,base-v1,2037,check:BASE_CRITICAL_SERVICE,limit,0.99,
MANDATORY_STRESS,base-v1,2037,check:BASE_CRITICAL_SERVICE,excess,0.0,
MANDATORY_STRESS,base-v1,2037,check:BASE_CRITICAL_SERVICE,ok,1,bool
MANDATORY_STRESS,base-v1,2037,check:BASE_TOTAL_SERVICE,actual,1.0,
MANDATORY_STRESS,base-v1,2037,check:BASE_TOTAL_SERVICE,limit,0.97,
MANDATORY_STRESS,base-v1,2037,check:BASE_TOTAL_SERVICE,excess,0.0,
MANDATORY_STRESS,base-v1,2037,check:BASE_TOTAL_SERVICE,ok,1,bool
MANDATORY_STRESS,base-v1,2037,check:CAPEX_2037,actual,1790.0,
MANDATORY_STRESS,base-v1,2037,check:CAPEX_2037,limit,1800.0,
MANDATORY_STRESS,base-v1,2037,check:CAPEX_2037,excess,0.0,
MANDATORY_STRESS,base-v1,2037,check:CAPEX_2037,ok,1,bool
MANDATORY_STRESS,base-v1,2037,check:RESERVE_45D,actual,72.279605,
MANDATORY_STRESS,base-v1,2037,check:RESERVE_45D,limit,45.0,
MANDATORY_STRESS,base-v1,2037,check:RESERVE_45D,excess,0.0,
MANDATORY_STRESS,base-v1,2037,check:RESERVE_45D,ok,1,bool
MANDATORY_STRESS,base-v1,2038,check:BASE_CRITICAL_SERVICE,actual,1.0,
MANDATORY_STRESS,base-v1,2038,check:BASE_CRITICAL_SERVICE,limit,0.99,
MANDATORY_STRESS,base-v1,2038,check:BASE_CRITICAL_SERVICE,excess,0.0,
MANDATORY_STRESS,base-v1,2038,check:BASE_CRITICAL_SERVICE,ok,1,bool
MANDATORY_STRESS,base-v1,2038,check:BASE_TOTAL_SERVICE,actual,1.0,
MANDATORY_STRESS,base-v1,2038,check:BASE_TOTAL_SERVICE,limit,0.97,
MANDATORY_STRESS,base-v1,2038,check:BASE_TOTAL_SERVICE,excess,0.0,
MANDATORY_STRESS,base-v1,2038,check:BASE_TOTAL_SERVICE,ok,1,bool
MANDATORY_STRESS,base-v1,2038,check:RESERVE_45D,actual,63.687739,
MANDATORY_STRESS,base-v1,2038,check:RESERVE_45D,limit,45.0,
MANDATORY_STRESS,base-v1,2038,check:RESERVE_45D,excess,0.0,
MANDATORY_STRESS,base-v1,2038,check:RESERVE_45D,ok,1,bool
MANDATORY_STRESS,base-v1,2038,check:STRESS_LOSS_LIMIT,actual,0.012,
MANDATORY_STRESS,base-v1,2038,check:STRESS_LOSS_LIMIT,limit,0.02,
MANDATORY_STRESS,base-v1,2038,check:STRESS_LOSS_LIMIT,excess,0.0,
MANDATORY_STRESS,base-v1,2038,check:STRESS_LOSS_LIMIT,ok,1,bool
MANDATORY_STRESS,base-v1,2039,check:BASE_CRITICAL_SERVICE,actual,1.0,
MANDATORY_STRESS,base-v1,2039,check:BASE_CRITICAL_SERVICE,limit,0.99,
MANDATORY_STRESS,base-v1,2039,check:BASE_CRITICAL_SERVICE,excess,0.0,
MANDATORY_STRESS,base-v1,2039,check:BASE_CRITICAL_SERVICE,ok,1,bool
MANDATORY_STRESS,base-v1,2039,check:STRESS_LOSS_LIMIT,actual,0.012,
MANDATORY_STRESS,base-v1,2039,check:STRESS_LOSS_LIMIT,limit,0.02,
MANDATORY_STRESS,base-v1,2039,check:STRESS_LOSS_LIMIT,excess,0.0,
MANDATORY_STRESS,base-v1,2039,check:STRESS_LOSS_LIMIT,ok,1,bool
MANDATORY_STRESS,base-v1,2040,check:BASE_CRITICAL_SERVICE,actual,1.0,
MANDATORY_STRESS,base-v1,2040,check:BASE_CRITICAL_SERVICE,limit,0.99,
MANDATORY_STRESS,base-v1,2040,check:BASE_CRITICAL_SERVICE,excess,0.0,
MANDATORY_STRESS,base-v1,2040,check:BASE_CRITICAL_SERVICE,ok,1,bool
MANDATORY_STRESS,base-v1,2040,check:CAPEX_2040,actual,1790.0,
MANDATORY_STRESS,base-v1,2040,check:CAPEX_2040,limit,2800.0,
MANDATORY_STRESS,base-v1,2040,check:CAPEX_2040,excess,0.0,
MANDATORY_STRESS,base-v1,2040,check:CAPEX_2040,ok,1,bool
MANDATORY_STRESS,base-v1,2040,check:STRESS_LOSS_LIMIT,actual,0.012,
MANDATORY_STRESS,base-v1,2040,check:STRESS_LOSS_LIMIT,limit,0.02,
MANDATORY_STRESS,base-v1,2040,check:STRESS_LOSS_LIMIT,excess,0.0,
MANDATORY_STRESS,base-v1,2040,check:STRESS_LOSS_LIMIT,ok,1,bool
MANDATORY_STRESS,base-v1,,plan,feasible,0,bool
